,bw,loglambda,contam_data,IFsupnorm
65,7.0,-12.0,262.0,4828.5407190595815
66,7.0,-12.0,266.0,4842.120855719223
67,7.0,-12.0,270.0,4856.410358677898
68,7.0,-12.0,274.0,4869.540456309273
69,7.0,-12.0,278.0,4882.690140761702
70,7.0,-12.0,282.0,4895.452628805863
71,7.0,-12.0,286.0,4907.463276793144
72,7.0,-12.0,290.0,4919.921618085077
73,7.0,-12.0,294.0,4931.328589918849
74,7.0,-12.0,298.0,4943.015564906616
75,7.0,-12.0,302.0,4954.213109886751
76,7.0,-12.0,306.0,4964.795798323429
77,7.0,-12.0,310.0,4975.83232610399
78,7.0,-12.0,314.0,4985.901624743327
79,7.0,-12.0,318.0,4996.237062826481
80,7.0,-12.0,322.0,5006.219337588824
81,7.0,-12.0,326.0,5015.473467251397
82,7.0,-12.0,330.0,5025.406193892579
83,7.0,-12.0,334.0,5034.43843249407
84,7.0,-12.0,338.0,5043.500855439475
85,7.0,-12.0,342.0,5052.54230893648
86,7.0,-12.0,346.0,5060.715120364101
87,7.0,-12.0,350.0,5069.618745334737
88,7.0,-12.0,354.0,5077.852102708391
89,7.0,-12.0,358.0,5085.697699569458
